1914	6	9	23	25	26	27	39	8
1915	2	7	11	16	28	39	5	7
1916	19	21	23	34	35	39	26	5
1917	6	19	21	24	32	34	30	2
1918	7	9	14	18	20	34	8	5
1919	6	13	15	16	35	38	33	3
1920	6	10	16	24	28	34	38	2
1921	14	23	33	34	38	40	10	8
1922	6	7	12	17	24	33	23	2
1923	2	4	6	23	24	25	38	6
1924	9	13	16	26	33	40	32	3
1925	4	6	21	29	32	35	2	7
1926	1	5	20	24	34	37	26	2
1927	1	14	29	35	36	39	5	5
1928	10	11	19	24	28	34	29	9
1929	10	21	26	27	28	31	24	6
1930	16	20	22	24	30	32	6	7
1931	2	3	6	15	31	40	30	1
1932	12	13	14	15	24	38	35	10
1933	2	11	20	21	25	32	7	3
1934	2	4	10	17	29	31	5	1
1935	12	16	24	25	31	35	1	9
1936	8	15	22	36	39	40	31	10
1937	2	3	8	21	30	33	13	6
1938	4	18	25	27	28	32	37	3
1939	5	14	30	36	39	40	7	10
1940	7	14	20	23	26	39	12	2
1941	8	13	21	22	29	40	37	1
1942	9	13	22	23	25	36	37	2
1943	2	12	18	20	28	36	32	10
1944	9	16	18	19	20	28	7	5
1945	7	8	10	17	21	27	29	7
1946	2	3	19	35	37	39	23	10
1947	8	21	25	28	32	35	18	3
1948	6	10	11	13	20	30	31	2
1949	5	11	20	25	26	40	16	2
1950	8	17	23	25	27	28	7	3
1951	3	15	17	22	26	29	18	5
1952	1	4	6	8	11	19	34	1
1953	5	7	8	16	31	33	20	8
1954	5	12	19	22	25	38	32	8
1955	11	16	23	24	29	33	20	3
1956	6	7	9	22	24	38	39	4
1957	1	9	12	23	36	39	13	6
1958	7	15	22	27	29	38	33	10
1959	5	6	18	20	29	33	7	9
1960	10	15	20	26	31	34	5	1
1961	8	19	32	36	38	39	29	2
1962	10	12	14	28	32	35	29	8
1963	1	9	20	29	31	34	25	1
1964	2	4	12	13	15	28	5	10
1965	2	29	30	33	35	40	21	5
1966	6	10	11	12	25	39	5	6
1967	6	11	12	15	17	22	39	8
1968	2	8	17	18	27	29	15	3
1969	2	24	32	35	36	38	40	6
1970	2	3	10	11	29	35	23	8
1971	4	29	34	35	39	40	12	5
1972	4	8	20	29	31	35	19	4
1973	1	15	22	25	35	39	13	4
1974	2	6	7	23	25	30	39	5
1975	14	15	24	31	32	37	17	5
1976	8	16	18	21	29	40	2	8
1977	10	11	16	19	29	34	24	4
1978	1	9	10	16	22	23	33	10
1979	4	10	18	20	30	40	25	7
1980	10	11	12	28	38	40	33	3
1981	6	21	28	36	37	40	17	8
1982	7	16	22	24	31	34	20	2
1983	5	9	19	20	22	24	6	4
1984	4	7	11	16	23	28	36	5
1985	10	16	25	29	32	34	40	4
1986	8	12	21	22	23	27	16	1
1987	13	25	26	30	31	37	15	9
1988	20	24	26	36	37	39	4	4
1989	7	13	15	18	32	40	29	8
1990	8	14	19	20	23	37	16	6
1991	8	15	17	19	20	27	11	9
1992	5	10	14	18	24	30	9	5
1993	1	5	15	21	24	36	13	5
1994	1	3	17	23	32	35	18	1
1995	11	17	18	25	29	37	22	8
1996	6	7	17	26	34	40	11	4
1997	1	4	11	17	18	24	5	2
1998	1	3	9	11	23	37	12	3
1999	12	16	25	29	35	39	33	1
2000	2	9	23	30	32	39	3	7
2001	6	19	23	29	39	40	26	8
2002	1	5	20	31	32	33	13	7
2003	1	5	16	21	31	34	40	4
2004	14	19	20	22	23	40	26	7
2005	1	6	18	26	38	40	7	9
2006	11	12	13	19	22	36	2	6
2007	12	17	28	35	37	40	39	1
2008	3	19	22	26	28	39	32	4
2009	5	12	21	22	25	39	37	5
2010	1	14	16	20	24	31	10	4
2011	3	4	13	17	26	35	2	4
2012	10	23	26	29	39	40	15	6
2013	21	23	24	27	30	38	36	8
2014	5	6	7	15	19	36	37	8
2015	2	3	14	29	30	35	9	9
2016	3	10	13	22	27	37	33	1
2017	2	4	6	25	30	40	12	8
2018	1	4	10	14	15	20	8	7
2019	17	20	22	27	29	34	6	9
2020	1	5	9	18	21	35	16	3
2021	2	10	12	17	19	26	29	3
2022	5	16	31	37	39	40	7	8
2023	19	25	26	27	34	38	11	8
2024	1	7	11	16	21	38	2	5
2025	2	5	9	24	26	28	25	10
2026	4	15	20	29	36	39	40	8
2027	1	6	16	18	23	32	3	5
2028	11	14	17	28	30	34	10	9
2029	17	25	26	35	37	38	31	4
2030	2	13	17	18	19	30	38	3
2031	5	6	9	11	17	38	7	7
2032	4	6	16	20	30	40	18	8
2033	10	15	17	23	28	29	26	9
2034	1	11	18	20	29	34	28	4
2035	1	19	24	26	32	37	17	7
2036	2	3	8	10	11	38	35	5
2037	8	19	20	24	26	40	2	4
2038	1	8	16	18	20	27	13	9
2039	15	16	25	26	31	33	12	1
2040	7	10	16	19	29	30	11	8
2041	7	24	26	31	36	38	40	5
2042	15	23	26	32	38	40	13	3
2043	3	9	20	22	26	39	31	9
2044	1	6	11	17	18	35	15	9
2045	3	6	11	15	17	22	25	10
2046	1	7	11	19	22	26	27	2
2047	3	4	10	15	20	33	28	4
2048	1	11	17	23	31	40	14	5
2049	2	13	17	20	27	33	35	8
2050	6	25	31	32	33	34	39	6
2051	9	10	11	33	34	35	3	10
2052	8	15	16	21	25	34	19	8
2053	6	10	15	22	29	31	38	2
2054	6	23	24	28	30	35	20	10
2055	1	9	12	16	21	23	6	5
2056	1	8	22	24	35	40	6	5
2057	1	18	23	33	37	38	34	7
2058	4	5	21	26	31	36	38	2
2059	6	7	18	23	35	40	17	10
2060	7	20	25	30	31	33	12	6
2061	2	9	21	25	26	38	18	4
2062	6	17	26	29	34	35	3	10
2063	2	3	26	29	32	35	11	3
2064	6	8	17	25	26	31	15	7
2065	1	11	16	22	30	34	18	9
2066	19	21	23	36	38	39	40	9
2067	7	13	16	30	31	39	21	9
2068	2	10	16	31	35	38	40	5
2069	3	4	10	14	37	38	34	5
2070	17	19	26	29	32	39	22	2
2071	3	6	18	21	29	35	19	1
2072	4	12	15	18	24	36	3	9
2073	17	22	25	26	35	39	19	6
2074	12	13	23	27	30	31	32	7
2075	8	17	18	26	27	38	10	1
2076	1	2	6	11	26	32	10	3
2077	1	8	9	13	22	35	15	6
2078	4	5	12	21	22	40	7	2
2079	3	8	14	15	30	31	39	3
2080	7	14	19	22	25	26	27	9
2081	6	12	13	19	21	38	33	8
2082	3	5	8	11	32	36	37	3
2083	5	7	28	29	33	38	23	3
2084	7	9	10	14	24	35	1	8
2085	6	8	9	10	20	30	29	9
2086	6	8	23	29	34	40	1	3
2087	13	26	28	30	34	39	1	3
2088	9	11	13	14	17	27	5	5
2089	3	7	10	18	25	29	16	1
2090	10	23	24	29	35	38	25	1
2091	1	5	18	23	32	40	29	6
2092	4	12	14	18	23	24	8	7
2093	11	12	29	33	34	38	23	3
2094	6	22	26	28	29	39	25	4
2095	2	10	18	25	27	30	40	1
2096	8	10	12	26	33	35	11	7
2097	3	27	33	35	36	37	2	3
2098	4	14	17	21	23	35	32	7
2099	14	19	22	24	28	37	23	9
2100	6	15	18	19	21	32	23	1
2101	8	11	21	23	28	34	4	3
2102	5	16	19	23	33	40	20	1
2103	12	23	25	33	38	40	6	9
2104	8	9	10	14	23	38	2	2
2105	9	21	22	32	35	37	28	5
2106	1	5	13	28	33	37	25	10
2107	5	19	21	28	30	39	2	10
2108	2	7	19	28	32	40	13	1
2109	2	3	4	7	19	31	8	9
2110	12	13	18	21	26	32	17	10
2111	27	28	31	32	36	38	9	9
2112	5	7	8	17	21	40	39	8
2113	10	15	17	25	33	35	16	5
2114	5	18	20	26	31	37	15	4
2115	9	12	18	21	37	40	26	7
2116	6	16	18	25	30	39	5	5
2117	6	7	10	30	34	39	20	9
2118	2	3	4	17	24	28	8	3
2119	2	4	6	13	20	36	28	5
2120	8	17	20	26	31	37	7	4
2121	6	10	11	15	28	31	14	5
2122	2	9	21	24	29	39	18	7
2123	5	10	12	28	32	36	37	4
2124	15	20	24	31	34	36	28	1
2125	4	9	19	23	27	29	28	5
2126	3	4	6	13	14	17	9	7
2127	12	17	18	29	35	36	3	1
2128	1	3	5	11	12	38	34	8
2129	5	7	12	13	39	40	2	1
2130	3	6	19	20	23	29	21	9
2131	9	15	17	32	37	38	20	5
2132	14	15	16	23	24	38	28	8
2133	8	13	20	24	25	32	31	4
2134	13	17	20	21	30	34	40	5
2135	2	4	11	13	23	32	17	7
2136	2	4	11	13	25	27	40	5
2137	6	15	25	34	36	38	1	8
2138	12	16	19	25	29	36	35	3
2139	9	16	25	29	32	39	34	7
2140	5	11	12	22	33	39	10	9
2141	3	12	22	31	34	35	18	2
2142	8	11	15	27	32	33	7	2
2143	5	7	33	34	38	40	2	8
2144	6	14	17	24	29	32	38	5
2145	10	12	17	27	29	30	13	1
2146	1	20	21	26	27	36	12	7
2147	3	6	16	23	32	38	11	8
2148	5	6	12	18	25	27	39	3
2149	5	13	15	16	28	39	9	3
2150	5	22	23	26	28	34	32	5
2151	4	11	14	15	24	35	22	6
2152	17	20	23	30	31	40	9	9
2153	1	5	16	23	24	39	38	10
2154	2	5	11	20	23	25	35	4
2155	4	5	6	15	22	40	39	1
2156	2	9	17	18	30	38	37	8
2157	7	10	27	31	37	38	21	6
2158	4	13	27	28	35	36	21	7
2159	4	5	31	32	39	40	37	10
2160	4	21	22	23	30	37	7	10
2161	3	4	15	17	19	34	11	5
2162	3	13	19	23	30	32	25	5
2163	12	16	19	24	25	37	1	5
2164	2	6	15	22	29	38	27	8
2165	5	19	21	26	28	31	34	5
2166	5	14	16	24	31	39	30	8
2167	21	22	25	28	33	37	2	1
2168	3	5	7	18	31	35	4	6
2169	1	7	23	29	31	37	22	4
2170	12	15	19	28	39	40	17	4
2171	1	3	14	20	29	33	25	7
2172	10	13	17	26	30	31	12	7
2173	2	5	6	9	25	35	13	2
2174	5	10	19	30	31	36	34	7
2175	10	11	17	19	32	36	21	9
2176	3	4	5	21	24	40	33	6
2177	9	12	21	22	25	35	8	2
2178	6	13	15	17	33	38	3	4
2179	2	5	9	22	29	34	1	7
2180	4	20	33	37	39	40	29	2
2181	7	10	25	27	28	29	18	3
2182	4	7	23	26	27	33	2	1
2183	10	24	28	31	35	38	11	1
2184	2	22	23	24	32	38	25	1
2185	2	3	6	9	15	40	8	3
2186	3	16	18	30	31	34	17	8
2187	5	19	22	24	25	28	30	10
2188	1	7	8	11	26	33	4	5
2189	13	15	19	20	28	32	10	2
2190	6	12	16	23	24	36	13	10
2191	2	7	25	27	28	35	40	7
2192	13	21	29	37	38	39	2	10
2193	1	2	20	29	32	33	4	5
2194	19	23	24	28	30	36	14	6
2195	1	5	11	20	27	32	10	1
2196	6	13	28	31	33	38	15	1
2197	6	18	24	29	30	34	31	1
2198	12	21	30	32	35	39	17	6
2199	8	13	14	24	31	33	35	4
2200	12	16	19	24	38	39	6	1
2201	5	12	19	21	26	38	37	9
2202	2	10	14	17	21	33	35	2
2203	4	5	18	27	31	34	30	8
2204	3	9	12	34	37	38	18	2
2205	8	13	24	27	28	35	40	3
2206	7	15	23	25	26	27	11	10
2207	1	3	6	20	31	37	11	8
2208	4	16	29	31	32	33	3	9
2209	2	8	9	16	25	34	21	10
2210	4	10	12	25	31	40	36	1
2211	9	15	22	27	37	39	31	1
2212	2	4	8	10	15	33	17	10
2213	10	12	17	25	30	32	23	6
2214	6	9	15	29	33	34	27	6
2215	7	15	21	22	29	39	37	2
2216	17	20	26	32	33	39	9	6
2217	12	20	22	24	28	31	4	1
2218	12	17	18	22	25	27	38	3
2219	10	11	20	24	26	32	17	8
2220	13	22	25	26	37	40	6	7
2221	2	13	23	24	34	40	19	4
2222	4	6	12	23	26	27	19	9
2223	14	15	16	20	29	39	11	7
2224	3	5	27	29	31	38	21	5
2225	4	8	10	12	21	28	5	8
2226	1	9	12	19	21	33	36	10
2227	8	9	13	23	25	40	12	7
2228	5	7	9	19	24	36	15	1
2229	9	22	26	31	32	33	15	8
2230	8	10	20	21	24	33	23	10
2231	7	14	18	26	34	37	35	1
2232	2	3	4	19	30	31	24	5
2233	1	3	11	27	33	37	26	7
2234	13	19	23	33	34	36	4	8
2235	5	9	13	16	23	25	14	1
2236	1	3	7	15	24	30	22	9
2237	9	10	18	22	24	33	4	8
2238	5	20	28	29	32	38	3	9
2239	1	4	7	23	28	35	17	7
2240	4	19	28	35	37	40	30	7
2241	5	11	12	18	24	30	20	7
2242	13	16	17	22	27	28	3	8
2243	1	3	9	11	31	39	24	2
2244	11	13	19	21	36	40	27	5
2245	2	10	15	18	24	29	5	4
2246	5	14	28	32	34	36	10	8
2247	7	24	26	27	28	39	37	9
2248	4	5	16	20	22	33	26	7
2249	1	2	23	25	30	31	3	1
2250	14	18	22	28	30	32	23	5
2251	14	15	17	26	34	35	30	1
2252	11	19	21	25	34	35	9	1
2253	1	2	9	17	23	39	37	5
2254	6	19	26	28	37	39	27	5
2255	3	4	5	24	33	39	16	8
2256	4	11	17	27	37	38	26	3
2257	7	16	29	32	33	38	9	1
2258	4	5	8	19	28	31	38	7
2259	14	23	24	35	36	37	29	9
2260	7	10	18	20	33	40	17	10
2261	5	14	17	25	28	38	13	7
2262	12	24	31	34	36	37	39	4
2263	1	10	12	19	28	35	34	5
2264	1	2	19	23	29	35	36	4
2265	2	3	13	25	27	33	22	3
2266	1	12	13	18	21	34	6	9
2267	3	15	23	29	36	40	4	7
2268	4	8	25	27	36	40	19	3
2269	8	11	20	30	33	39	18	10
2270	8	10	15	18	25	27	21	1
2271	4	20	22	31	35	38	29	6
2272	7	16	17	18	19	34	26	3
2273	2	12	13	20	23	38	36	6
2274	14	31	32	37	38	40	22	1
2275	5	17	28	30	33	38	34	8
2276	4	15	17	21	22	29	2	3
2277	3	11	14	18	21	25	23	8
2278	3	4	6	19	25	29	18	7
2279	6	15	24	30	34	37	29	7
2280	2	10	15	23	24	40	27	1
2281	2	3	9	18	22	37	23	8
2282	2	10	13	17	19	21	30	1
2283	4	8	10	16	28	32	40	10
2284	6	7	21	22	23	40	29	10
2285	4	5	8	15	31	33	29	10
2286	9	23	24	25	30	34	10	5
2287	4	7	26	29	36	38	23	5
2288	6	8	10	18	25	32	2	4
2289	8	22	29	34	36	37	11	6
2290	7	11	15	21	24	34	6	1
2291	6	20	23	28	35	38	2	2
2292	3	4	12	22	24	25	10	9
2293	17	19	23	25	27	37	13	8
2294	4	10	13	18	21	34	40	3
2295	6	23	25	27	28	32	17	9
2296	18	23	24	26	28	32	16	1
2297	4	13	14	34	35	40	15	7
2298	15	19	20	23	31	33	8	1
2299	7	17	19	29	36	38	20	5
2300	5	18	26	28	31	39	16	9
2301	1	14	15	17	18	24	8	6
2302	22	23	26	30	36	39	28	2
2303	9	17	22	30	36	40	20	5
2304	1	5	6	20	36	39	2	8
2305	13	22	25	26	32	36	21	4
2306	4	8	17	24	32	37	12	1
2307	1	2	16	21	33	40	39	9
2308	5	13	20	32	34	35	6	6
2309	4	12	27	29	37	38	30	10
2310	15	25	27	28	37	40	33	5
2311	3	6	9	11	19	27	23	6
2312	1	21	22	27	29	31	3	3
2313	8	13	14	19	23	26	6	3
2314	5	25	28	34	36	38	15	1
2315	1	7	12	14	19	31	30	10
2316	4	6	9	12	20	36	5	1
2317	6	11	13	28	36	40	32	1
2318	8	13	26	29	33	40	23	4
2319	9	10	20	21	26	35	6	2
2320	2	14	22	24	35	36	9	6
2321	2	6	13	26	28	32	16	8
2322	10	11	12	23	24	25	6	10
2323	2	3	11	20	25	39	14	10
2324	5	19	23	31	39	40	25	1
2325	7	12	17	19	34	36	21	10
2326	7	11	12	27	33	39	24	5
2327	3	9	16	19	25	34	1	5
2328	13	16	31	33	35	37	19	9
2329	2	3	5	9	14	36	25	9
2330	1	16	18	33	34	36	15	8
2331	17	23	27	34	36	40	9	1
2332	4	16	22	24	27	30	5	3
2333	4	10	21	24	34	40	31	4
2334	1	7	23	31	35	37	5	7
2335	2	15	26	37	38	40	20	7
2336	12	14	30	35	38	40	23	2
2337	4	7	9	13	16	21	6	6
2338	10	15	17	25	33	38	30	7
2339	10	13	15	22	23	35	21	9
2340	8	16	25	29	31	37	12	9
2341	4	5	12	13	28	34	24	4
2342	5	7	9	12	15	27	21	2
2343	1	3	12	18	25	40	30	10
2344	3	17	18	21	23	33	9	7
2345	3	5	12	13	26	40	1	8
2346	8	11	13	20	25	32	7	1
2347	2	6	10	25	36	40	38	10
2348	1	11	16	17	20	35	26	1
2349	2	3	24	27	37	38	26	9
2350	5	10	17	28	33	40	3	3
2351	22	25	26	27	32	40	35	1
2352	5	6	10	22	24	34	26	7
2353	1	20	22	24	28	34	29	2
2354	6	13	16	35	36	38	7	3
2355	5	13	26	28	30	34	15	2
2356	1	5	6	28	29	40	17	1
2357	13	17	27	33	35	38	19	8
2358	12	15	22	24	34	36	23	5
2359	5	15	23	24	30	36	34	8
2360	5	7	17	20	33	38	39	10
2361	1	18	21	23	32	37	36	8
2362	7	9	11	16	28	37	15	4
2363	6	8	12	15	25	38	7	8
2364	3	20	29	30	32	40	14	5
2365	9	11	16	17	29	30	25	2
2366	2	5	6	10	21	30	36	3
2367	8	11	12	17	21	24	9	10
2368	11	14	20	31	33	36	26	2
2369	1	2	14	15	17	19	34	9
2370	5	23	26	30	32	33	19	10
2371	19	21	27	30	34	37	20	5
2372	4	5	6	12	16	21	18	10
2373	12	14	17	20	25	34	35	10
2374	11	13	15	20	30	38	25	8
2375	6	12	13	17	28	29	19	1
2376	11	19	31	32	35	38	39	9
2377	6	11	13	21	28	37	29	3
2378	13	20	21	22	31	40	7	7
2379	10	19	21	29	36	39	14	10
2380	7	10	28	33	37	39	4	4
2381	8	10	16	27	29	35	19	3
2382	15	20	33	34	38	39	16	7
2383	2	13	15	22	23	33	32	3
2384	10	21	22	30	35	37	5	2
2385	7	9	16	19	30	35	27	4
2386	3	8	13	20	38	40	35	2
2387	2	8	16	18	23	26	20	7
2388	1	3	10	17	30	31	25	4
2389	12	16	32	34	36	39	3	1
2390	1	7	8	32	34	35	27	9
